,Distance,Lattitude,Longtitude,YearBuilt,Landsize,BuildingArea,Rooms,Bedroom2,Bathroom,Price,CouncilArea,Regionname,SellerG,Type,Postcode,zipcode,airbnb_price_mean,airbnb_record_count,airbnb_weekly_price_mean,airbnb_monthly_price_mean,airbnb_number_of_reviews_sum,airbnb_number_of_reviews_mean,airbnb_review_scores_rating_min,airbnb_review_scores_rating_max,airbnb_review_scores_rating_mean
2992,12.1,-37.7109,144.9389,,612.0,,2,2.0,1.0,640000.0,Moreland,Northern Metropolitan,Other,h,3046,,,,,,,,,,
2993,12.1,-37.7074,144.9407,,360.0,,2,2.0,1.0,460000.0,Moreland,Northern Metropolitan,Barry,h,3046,,,,,,,,,,
2994,13.7,-37.9355,145.0008,1975.0,228.0,87.0,2,2.0,1.0,895000.0,Bayside,Southern Metropolitan,hockingstuart,u,3188,,,,,,,,,,
2995,13.7,-37.9419,145.0019,1975.0,0.0,74.0,2,2.0,1.0,587000.0,Bayside,Southern Metropolitan,Ray,u,3188,,,,,,,,,,
2996,13.7,-37.9419,145.0152,2015.0,701.0,320.0,4,3.0,3.0,2800000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
2997,13.7,-37.9387,145.0063,,832.0,,2,2.0,1.0,720000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
2998,13.7,-37.9389,145.0062,1904.0,928.0,300.0,4,4.0,3.0,3250000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
2999,13.7,-37.9319,145.0173,1925.0,688.0,187.0,4,4.0,2.0,2140000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3000,13.7,-37.9324,145.0235,2011.0,607.0,242.0,4,4.0,2.0,1600000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3001,13.7,-37.9347,144.9963,,1402.0,,3,3.0,2.0,2200000.0,Bayside,Southern Metropolitan,Marshall,t,3188,,,,,,,,,,
3002,13.7,-37.9338,145.0226,1998.0,289.0,109.0,3,3.0,1.0,1003500.0,Bayside,Southern Metropolitan,Ray,h,3188,,,,,,,,,,
3003,13.7,-37.939,145.0137,1965.0,0.0,85.0,2,2.0,1.0,802000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3004,13.7,-37.9386,145.0055,,692.0,,4,4.0,1.0,1500000.0,Bayside,Southern Metropolitan,Buxton,t,3188,,,,,,,,,,
3005,13.7,-37.9394,145.0099,,664.0,,4,4.0,2.0,1686500.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3006,13.7,-37.9361,145.0243,,434.0,168.0,5,5.0,2.0,1400000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3007,13.7,-37.9399,145.0204,1955.0,593.0,125.0,3,3.0,1.0,1560000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3008,13.7,-37.939,145.0219,,0.0,78.0,2,2.0,1.0,680000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3009,13.7,-37.9358,145.018,,765.0,,3,3.0,1.0,1715000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3010,13.7,-37.9389,145.0186,1985.0,90.0,86.0,2,2.0,1.0,760000.0,Bayside,Southern Metropolitan,hockingstuart,u,3188,,,,,,,,,,
3011,13.7,-37.9373,145.0027,2005.0,0.0,104.0,2,2.0,1.0,616000.0,Bayside,Southern Metropolitan,Other,u,3188,,,,,,,,,,
3012,13.7,-37.9437,145.0175,1955.0,723.0,90.0,4,4.0,1.0,1680000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3013,13.7,-37.9438,145.0184,1960.0,661.0,,5,5.0,4.0,2520000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3014,13.7,-37.9433,145.019,,181.0,,2,1.0,2.0,890000.0,Bayside,Southern Metropolitan,Other,t,3188,,,,,,,,,,
3015,13.7,-37.9395,145.0088,1984.0,373.0,113.0,3,4.0,2.0,1120000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3016,13.7,-37.9326,144.9997,1920.0,760.0,325.0,4,4.0,3.0,3200000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3017,13.7,-37.9381,145.0161,2014.0,398.0,220.0,4,4.0,3.0,1250000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3018,13.7,-37.9333,144.9977,,560.0,,4,3.0,3.0,2420000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3019,13.7,-37.9429,145.0072,1925.0,615.0,248.0,4,4.0,3.0,2000000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3020,13.7,-37.9312,144.9997,,687.0,,4,4.0,3.0,2880000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3021,13.7,-37.9419,145.0156,1950.0,700.0,224.0,5,4.0,2.0,1805000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3022,13.7,-37.9356,145.0166,,487.0,,4,4.0,2.0,1460000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3023,13.7,-37.9428,145.0092,,495.0,,3,3.0,1.0,1403000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3024,13.7,-37.9365,145.02200000000005,,767.0,,3,3.0,1.0,1682000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3025,13.7,-37.9412,145.0021,,685.0,,4,4.0,2.0,1875000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3026,13.7,-37.944,145.0015,1900.0,1504.0,162.0,4,3.0,1.0,2600000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3027,13.7,-37.9339,145.0023,,0.0,,2,2.0,1.0,685000.0,Bayside,Southern Metropolitan,Other,u,3188,,,,,,,,,,
3028,13.7,-37.9323,145.0137,,663.0,,4,4.0,2.0,2400000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3029,13.7,-37.9427,145.0085,2008.0,670.0,413.0,5,5.0,3.0,3470000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3030,13.7,-37.9348,145.0162,1934.0,801.0,,2,2.0,1.0,1615000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3031,13.7,-37.9341,145.02,,450.0,,4,4.0,2.0,1450000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3032,13.7,-37.9379,145.0061,1970.0,162.0,,2,2.0,1.0,786000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3033,13.7,-37.9442,145.0016,,245.0,,2,2.0,3.0,742000.0,Bayside,Southern Metropolitan,hockingstuart,u,3188,,,,,,,,,,
3034,13.7,-37.9449,145.0144,1970.0,357.0,120.0,3,3.0,2.0,1050000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3035,13.7,-37.9409,145.0001,,319.0,,2,2.0,1.0,1690000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3036,13.7,-37.9396,145.0156,1960.0,195.0,115.0,3,3.0,1.0,810000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3037,13.7,-37.933,144.9975,1970.0,413.0,137.0,3,3.0,2.0,1460000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3038,13.7,-37.9359,145.017,,783.0,,3,3.0,1.0,1620000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3039,13.7,-37.9393,145.0226,2012.0,277.0,,3,3.0,2.0,1420000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3040,13.7,-37.9379,145.0067,1935.0,802.0,,4,4.0,2.0,2400000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3041,13.7,-37.9386,145.006,1901.0,830.0,204.0,5,3.0,2.0,3075000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3042,13.7,-37.9416,145.0107,1935.0,760.0,,5,5.0,3.0,3201000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3043,13.7,-37.9442,145.0018,1970.0,225.0,118.0,2,2.0,2.0,875500.0,Bayside,Southern Metropolitan,Other,u,3188,,,,,,,,,,
3044,13.7,-37.9427,145.0084,2000.0,211.0,,3,3.0,2.0,1400000.0,Bayside,Southern Metropolitan,Buxton,t,3188,,,,,,,,,,
3045,13.7,-37.9371,145.0035,,0.0,,3,3.0,2.0,1457500.0,Bayside,Southern Metropolitan,hockingstuart,u,3188,,,,,,,,,,
3046,13.7,-37.9332,145.0226,1950.0,1000.0,324.0,5,5.0,4.0,2600000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3047,13.7,-37.9323,145.0225,,581.0,,2,2.0,1.0,1465000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3048,13.7,-37.946,145.0181,1950.0,648.0,364.0,5,5.0,2.0,1705000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3049,13.7,-37.9419,145.01,,569.0,,3,3.0,1.0,1610000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3050,13.7,-37.9429,145.0049,1970.0,153.0,,2,2.0,1.0,750000.0,Bayside,Southern Metropolitan,hockingstuart,u,3188,,,,,,,,,,
3051,13.7,-37.9364,145.02100000000004,,320.0,,3,3.0,2.0,1320000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3052,13.7,-37.9448,145.0186,,677.0,,2,2.0,2.0,896000.0,Bayside,Southern Metropolitan,hockingstuart,u,3188,,,,,,,,,,
3053,13.7,-37.9352,145.0009,,413.0,,3,3.0,2.0,1450000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3054,13.7,-37.9344,145.004,1970.0,266.0,,2,2.0,1.0,898000.0,Bayside,Southern Metropolitan,Marshall,u,3188,,,,,,,,,,
3055,13.7,-37.9446,145.0201,1950.0,611.0,613.0,4,4.0,2.0,1515000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3056,13.7,-37.9372,145.0101,2011.0,694.0,323.0,5,5.0,3.0,2980000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3057,13.7,-37.9336,144.9999,2000.0,583.0,305.0,4,4.0,3.0,2200000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3058,13.7,-37.9414,145.0016,,0.0,,1,1.0,1.0,500000.0,Bayside,Southern Metropolitan,Marshall,u,3188,,,,,,,,,,
3059,13.7,-37.9391,145.012,1987.0,355.0,140.0,3,3.0,2.0,1100000.0,Bayside,Southern Metropolitan,Other,t,3188,,,,,,,,,,
3060,13.7,-37.9444,145.0231,,282.0,,2,2.0,1.0,800000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3061,13.7,-37.9449,145.0068,1997.0,627.0,303.0,4,4.0,3.0,3325000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3062,13.7,-37.9392,145.0186,,0.0,,2,2.0,1.0,691000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3063,13.7,-37.9462,145.0212,2007.0,0.0,70.0,2,2.0,2.0,450000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3064,13.7,-37.9336,144.997,1999.0,224.0,,3,3.0,2.0,1140000.0,Bayside,Southern Metropolitan,hockingstuart,t,3188,,,,,,,,,,
3065,13.7,-37.9436,145.0027,1970.0,0.0,61.0,2,2.0,1.0,500000.0,Bayside,Southern Metropolitan,Other,u,3188,,,,,,,,,,
3066,13.7,-37.9369,145.0163,1950.0,562.0,228.0,4,4.0,3.0,1460000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3067,13.7,-37.9345,145.0,,1093.0,,4,4.0,3.0,2800000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3068,13.7,-37.9368,145.0242,,0.0,,3,3.0,2.0,820000.0,Bayside,Southern Metropolitan,Buxton,t,3188,,,,,,,,,,
3069,13.7,-37.9431,145.0118,,0.0,148.0,2,2.0,2.0,915500.0,Bayside,Southern Metropolitan,Biggin,t,3188,,,,,,,,,,
3070,13.7,-37.9401,145.0083,1950.0,414.0,209.0,4,4.0,3.0,1740000.0,Bayside,Southern Metropolitan,Marshall,h,3188,,,,,,,,,,
3071,13.7,-37.94,145.0151,,994.0,,1,1.0,2.0,2450000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3072,13.7,-37.9315,145.0109,1935.0,667.0,184.0,4,4.0,2.0,1800000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3073,13.7,-37.9382,144.9997,1940.0,577.0,231.0,4,4.0,2.0,2160000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3074,13.7,-37.9452,145.0113,,920.0,,3,2.0,2.0,1800000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3075,13.7,-37.9384,145.0002,1880.0,662.0,,3,3.0,2.0,2439500.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3076,13.7,-37.9407,145.0104,1925.0,647.0,260.0,4,5.0,2.0,2250000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3077,13.7,-37.9446,145.0092,1925.0,714.0,188.0,4,4.0,2.0,2130000.0,Bayside,Southern Metropolitan,hockingstuart,h,3188,,,,,,,,,,
3078,14.5,-37.9367,145.0322,1960.0,0.0,75.0,2,2.0,1.0,400000.0,Bayside,Southern Metropolitan,Other,u,3188,,,,,,,,,,
3079,14.5,-37.9356,145.0268,,246.0,,3,3.0,2.0,952000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3080,14.5,-37.9346,145.0302,,614.0,,3,3.0,2.0,1255000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3081,14.5,-37.9355,145.0257,,221.0,171.0,3,2.0,2.0,1020000.0,Bayside,Southern Metropolitan,Buxton,t,3188,,,,,,,,,,
3082,14.5,-37.9431,145.0267,1950.0,393.0,140.0,3,2.0,2.0,926000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3083,14.5,-37.9428,145.0296,1970.0,583.0,106.0,3,3.0,1.0,1070000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3084,14.5,-37.9432,145.0348,1994.0,217.0,107.0,2,2.0,1.0,801000.0,Bayside,Southern Metropolitan,Buxton,u,3188,,,,,,,,,,
3085,14.5,-37.9355,145.0276,2005.0,0.0,3.0,3,3.0,2.0,1150000.0,Bayside,Southern Metropolitan,Other,t,3188,,,,,,,,,,
3086,14.5,-37.933,145.0322,2007.0,215.0,68.0,2,2.0,1.0,472000.0,Other,Southern Metropolitan,Other,u,3188,,,,,,,,,,
3087,14.5,-37.9362,145.0339,,732.0,,3,3.0,2.0,1471000.0,Bayside,Southern Metropolitan,Other,h,3188,,,,,,,,,,
3088,14.5,-37.9426,145.03,,658.0,,2,2.0,1.0,830000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3089,14.5,-37.9386,145.0317,,601.0,,3,3.0,1.0,1195000.0,Bayside,Southern Metropolitan,Ray,h,3188,,,,,,,,,,
3090,14.5,-37.9431,145.0274,1950.0,586.0,150.0,3,3.0,2.0,1300000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3091,14.5,-37.9343,145.0303,,575.0,,4,4.0,2.0,1416000.0,Bayside,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3092,14.5,-37.9405,145.0346,2002.0,0.0,154.0,4,4.0,2.0,1200000.0,Other,Southern Metropolitan,Buxton,h,3188,,,,,,,,,,
3093,14.5,-37.9431,145.0347,,317.0,,3,3.0,2.0,865000.0,Bayside,Southern Metropolitan,hockingstuart,u,3188,,,,,,,,,,
3094,4.6,-37.8344,145.0422,2005.0,317.0,210.0,4,4.0,2.0,1650000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3095,4.6,-37.8332,145.0366,,1038.0,,3,3.0,2.0,5100000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3096,4.6,-37.8183,145.0371,1905.0,336.0,235.0,4,4.0,2.0,2670000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3097,4.6,-37.8157,145.0263,,228.0,116.0,3,3.0,1.0,1480000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3098,4.6,-37.8303,145.0341,1950.0,0.0,53.0,1,1.0,1.0,348000.0,Boroondara,Southern Metropolitan,Woodards,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3099,4.6,-37.8235,145.0258,,0.0,,1,1.0,1.0,320000.0,Boroondara,Southern Metropolitan,Fletchers,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3100,4.6,-37.8243,145.0328,1969.0,181.0,122.0,3,3.0,1.0,1189000.0,Boroondara,Southern Metropolitan,Marshall,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3101,4.6,-37.8154,145.0369,2014.0,85.0,82.0,2,2.0,2.0,610000.0,Boroondara,Southern Metropolitan,Marshall,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3102,4.6,-37.8263,145.0257,,0.0,,2,2.0,1.0,575000.0,Boroondara,Southern Metropolitan,Nelson,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3103,4.6,-37.816,145.0272,,0.0,,2,2.0,1.0,600000.0,Boroondara,Southern Metropolitan,Nelson,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3104,4.6,-37.8299,145.0422,1995.0,0.0,63.0,1,1.0,1.0,492000.0,Boroondara,Southern Metropolitan,Jellis,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3105,4.6,-37.8186,145.017,1970.0,1585.0,,2,3.0,1.0,891000.0,Boroondara,Southern Metropolitan,Marshall,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3106,4.6,-37.8249,145.0342,1930.0,0.0,64.0,2,2.0,1.0,806000.0,Boroondara,Southern Metropolitan,Other,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3107,4.6,-37.8153,145.0231,,235.0,,2,2.0,1.0,1155000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3108,4.6,-37.8155,145.019,1940.0,460.0,176.0,3,3.0,2.0,2000000.0,Boroondara,Southern Metropolitan,Nelson,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3109,4.6,-37.8287,145.035,2007.0,0.0,,2,2.0,1.0,500000.0,Boroondara,Southern Metropolitan,Marshall,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3110,4.6,-37.8186,145.017,1960.0,0.0,88.0,2,2.0,1.0,753000.0,Boroondara,Southern Metropolitan,Marshall,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3111,4.6,-37.8177,145.0424,1970.0,0.0,52.0,1,1.0,1.0,330000.0,Boroondara,Southern Metropolitan,Other,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3112,4.6,-37.8214,145.0437,1890.0,218.0,108.0,3,3.0,1.0,1420000.0,Boroondara,Southern Metropolitan,Marshall,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3113,4.6,-37.8258,145.0446,,189.0,,3,3.0,2.0,956000.0,Boroondara,Southern Metropolitan,Jellis,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3114,4.6,-37.8261,145.0349,,1056.0,,2,2.0,1.0,418000.0,Boroondara,Southern Metropolitan,Other,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3115,4.6,-37.8216,145.0343,2014.0,0.0,60.0,2,2.0,1.0,495000.0,Boroondara,Southern Metropolitan,Fletchers,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3116,4.6,-37.8265,145.0257,,0.0,,2,2.0,1.0,525000.0,Boroondara,Southern Metropolitan,Biggin,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3117,4.6,-37.8294,145.0382,1966.0,0.0,56.0,1,1.0,1.0,292000.0,Boroondara,Southern Metropolitan,Woodards,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3118,4.6,-37.8248,145.0282,,1997.0,,2,2.0,1.0,430000.0,Boroondara,Southern Metropolitan,Nelson,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3119,4.6,-37.8272,145.0444,1975.0,0.0,,1,1.0,1.0,365000.0,Boroondara,Southern Metropolitan,Jellis,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3120,4.6,-37.8143,145.0322,2003.0,1089.0,76.0,2,2.0,1.0,580000.0,Boroondara,Southern Metropolitan,hockingstuart,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3121,4.6,-37.8236,145.0425,1938.0,341.0,155.0,3,3.0,2.0,1300000.0,Boroondara,Southern Metropolitan,Marshall,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3122,4.6,-37.8173,145.0252,1900.0,232.0,90.0,3,3.0,1.0,1300000.0,Boroondara,Southern Metropolitan,Nelson,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3123,4.6,-37.8213,145.0291,,0.0,,2,2.0,2.0,575000.0,Boroondara,Southern Metropolitan,hockingstuart,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3124,4.6,-37.8192,145.0385,1970.0,0.0,52.0,2,2.0,1.0,440000.0,Boroondara,Southern Metropolitan,Jellis,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3125,4.6,-37.8144,145.0153,1999.0,0.0,145.0,3,3.0,3.0,1000000.0,Boroondara,Southern Metropolitan,Other,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3126,4.6,-37.8187,145.0272,,0.0,,4,4.0,2.0,2610000.0,Boroondara,Southern Metropolitan,Marshall,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3127,4.6,-37.8155,145.0385,1910.0,383.0,109.0,3,3.0,1.0,1741000.0,Boroondara,Southern Metropolitan,Marshall,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3128,4.6,-37.8281,145.0391,,373.0,,3,3.0,2.0,2325000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3129,4.6,-37.8258,145.0446,2004.0,0.0,,2,2.0,1.0,545000.0,Boroondara,Southern Metropolitan,Jellis,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3130,4.6,-37.8343,145.0364,1960.0,0.0,78.0,2,2.0,1.0,655000.0,Boroondara,Southern Metropolitan,hockingstuart,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3131,4.6,-37.8251,145.0385,1928.0,791.0,,2,2.0,1.0,2920000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3132,4.6,-37.8272,145.0343,2004.0,0.0,57.0,1,1.0,1.0,488000.0,Boroondara,Southern Metropolitan,Marshall,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3133,4.6,-37.8163,145.0301,1970.0,264.0,,3,3.0,2.0,1510000.0,Boroondara,Southern Metropolitan,Marshall,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3134,4.6,-37.8237,145.0242,,0.0,,1,1.0,1.0,450000.0,Boroondara,Southern Metropolitan,Other,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3135,4.6,-37.8165,145.02100000000004,1910.0,351.0,150.0,3,3.0,1.0,2065000.0,Boroondara,Southern Metropolitan,Jellis,h,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3136,4.6,-37.8208,145.0456,1960.0,0.0,51.0,1,1.0,1.0,350000.0,Boroondara,Southern Metropolitan,Other,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
3137,4.6,-37.8314,145.0353,,0.0,,2,2.0,1.0,645000.0,Boroondara,Southern Metropolitan,Jellis,u,3122,3122.0,180.57065217391303,184.0,1726.4166666666667,8158.9,2309.0,12.548913043478262,60.0,100.0,95.58333333333333
